column,spacecraft_lon_deg,spacecraft_lat_deg,spacecraft_height_m,nadir_height_m,nadir_line,nadir_areoid_radius_m,nadir_ellipsoid_radius_m
349,165.717875,72.74386,314305.837,-3188.0,2673.0,3379700.0,3377982.899
350,165.71336,72.751479,314308.699,-3159.0,2668.0,3379700.0,3377981.375
351,165.70881,72.75915,314311.58,-3129.0,2662.0,3379698.0,3377979.841
352,165.704288,72.76677,314314.44,-3108.0,2658.0,3379697.0,3377978.318
353,165.699732,72.77444,314317.319,-3088.0,2655.0,3379695.0,3377976.785
354,165.695204,72.782059,314320.177,-3066.0,2651.0,3379694.0,3377975.263
355,165.690641,72.78973,314323.053,-3045.0,2647.0,3379692.0,3377973.732
356,165.686106,72.797349,314325.909,-3027.0,2644.0,3379691.0,3377972.211
357,165.681536,72.805019,314328.783,-3026.0,2644.0,3379690.0,3377970.681
358,165.676994,72.812638,314331.636,-3004.0,2640.0,3379689.0,3377969.161
359,165.672786,72.819691,314334.277,-2991.0,2638.0,3379688.0,3377967.755
360,165.668207,72.827361,314337.147,-2975.0,2635.0,3379685.0,3377966.227
361,165.663654,72.834979,314339.998,-2958.0,2632.0,3379685.0,3377964.709
362,165.659068,72.842649,314342.866,-2942.0,2629.0,3379684.0,3377963.182
363,165.654509,72.850267,314345.714,-2931.0,2627.0,3379682.0,3377961.665
364,165.649916,72.857937,314348.581,-2921.0,2626.0,3379680.0,3377960.139
365,165.64535,72.865555,314351.427,-2909.0,2624.0,3379680.0,3377958.624
366,165.64075,72.873225,314354.291,-2894.0,2621.0,3379678.0,3377957.099
367,165.636146,72.880894,314357.154,-2878.0,2618.0,3379677.0,3377955.575
368,165.63157,72.888512,314359.996,-2865.0,2616.0,3379676.0,3377954.061
369,165.62696,72.896181,314362.857,-2852.0,2614.0,3379674.0,3377952.538
370,165.622377,72.903799,314365.698,-2839.0,2611.0,3379673.0,3377951.026
371,165.617759,72.911468,314368.556,-2832.0,2610.0,3379672.0,3377949.504
372,165.613169,72.919085,314371.394,-2820.0,2608.0,3379670.0,3377947.993
373,165.608545,72.926754,314374.251,-2813.0,2607.0,3379669.0,3377946.473
374,165.603948,72.934371,314377.087,-2807.0,2606.0,3379667.0,3377944.963
375,165.599317,72.94204,314379.941,-2802.0,2605.0,3379665.0,3377943.444
376,165.594713,72.949657,314382.774,-2797.0,2604.0,3379665.0,3377941.935
377,165.590075,72.957325,314385.626,-2790.0,2603.0,3379664.0,3377940.417
378,165.585464,72.964942,314388.458,-2783.0,2602.0,3379662.0,3377938.91
379,165.580819,72.972611,314391.307,-2772.0,2600.0,3379660.0,3377937.393
380,165.576201,72.980227,314394.137,-2764.0,2598.0,3379660.0,3377935.887
381,165.571549,72.987895,314396.984,-2758.0,2597.0,3379658.0,3377934.371
382,165.566924,72.995512,314399.811,-2753.0,2596.0,3379657.0,3377932.866
383,165.562264,73.00318,314402.657,-2755.0,2597.0,3379656.0,3377931.352
384,165.557633,73.010796,314405.481,-2751.0,2596.0,3379654.0,3377929.848
385,165.552966,73.018463,314408.324,-2747.0,2595.0,3379653.0,3377928.335
386,165.548328,73.026079,314411.147,-2745.0,2595.0,3379652.0,3377926.833
387,165.543654,73.033747,314413.988,-2744.0,2595.0,3379650.0,3377925.321
388,165.539008,73.041363,314416.808,-2742.0,2595.0,3379649.0,3377923.82
389,165.534328,73.04903,314419.647,-2741.0,2594.0,3379647.0,3377922.309
390,165.529675,73.056646,314422.465,-2740.0,2594.0,3379645.0,3377920.809
391,165.524987,73.064313,314425.301,-2742.0,2595.0,3379645.0,3377919.299
392,165.520327,73.071928,314428.117,-2738.0,2594.0,3379644.0,3377917.801
393,165.515632,73.079595,314430.951,-2736.0,2594.0,3379642.0,3377916.292
394,165.510965,73.08721,314433.765,-2733.0,2593.0,3379640.0,3377914.795
395,165.506263,73.094877,314436.597,-2725.0,2592.0,3379640.0,3377913.288
396,165.501936,73.101926,314439.2,-2722.0,2591.0,3379639.0,3377911.903
397,165.497259,73.109541,314442.01,-2716.0,2590.0,3379637.0,3377910.407
398,165.492546,73.117207,314444.839,-2718.0,2591.0,3379636.0,3377908.902
399,165.487862,73.124822,314447.647,-2718.0,2591.0,3379635.0,3377907.407
400,165.483142,73.132488,314450.474,-2718.0,2591.0,3379633.0,3377905.903
401,165.47845,73.140103,314453.28,-2719.0,2591.0,3379632.0,3377904.41
402,165.473723,73.147769,314456.104,-2717.0,2591.0,3379631.0,3377902.907
403,165.468992,73.155435,314458.927,-2716.0,2590.0,3379629.0,3377901.405
404,165.46429,73.163049,314461.73,-2712.0,2590.0,3379627.0,3377899.914
405,165.459552,73.170715,314464.55,-2708.0,2589.0,3379627.0,3377898.413
406,165.454842,73.178329,314467.351,-2707.0,2589.0,3379625.0,3377896.922
407,165.450097,73.185994,314470.17,-2707.0,2589.0,3379624.0,3377895.423
408,165.44538,73.193608,314472.968,-2707.0,2589.0,3379623.0,3377893.934
409,165.440627,73.201273,314475.784,-2706.0,2589.0,3379622.0,3377892.435
410,165.435903,73.208887,314478.58,-2704.0,2588.0,3379620.0,3377890.948
411,165.431143,73.216552,314481.394,-2706.0,2589.0,3379619.0,3377889.45
412,165.426412,73.224165,314484.188,-2704.0,2589.0,3379618.0,3377887.964
413,165.421644,73.23183,314487.0,-2706.0,2589.0,3379616.0,3377886.468
414,165.416906,73.239443,314489.792,-2705.0,2589.0,3379615.0,3377884.983
415,165.412131,73.247108,314492.602,-2706.0,2589.0,3379614.0,3377883.488
416,165.407385,73.254721,314495.391,-2707.0,2589.0,3379612.0,3377882.004
417,165.402603,73.262386,314498.198,-2709.0,2590.0,3379611.0,3377880.51
418,165.397849,73.269998,314500.986,-2711.0,2590.0,3379610.0,3377879.027
419,165.39306,73.277663,314503.791,-2713.0,2590.0,3379607.0,3377877.535
420,165.388299,73.285275,314506.576,-2714.0,2591.0,3379607.0,3377876.054
421,165.383503,73.292939,314509.379,-2716.0,2591.0,3379606.0,3377874.563
422,165.378734,73.300552,314512.162,-2714.0,2591.0,3379605.0,3377873.082
423,165.37393,73.308215,314514.962,-2716.0,2591.0,3379603.0,3377871.592
424,165.369155,73.315828,314517.743,-2717.0,2591.0,3379602.0,3377870.113
425,165.364343,73.323491,314520.541,-2718.0,2592.0,3379600.0,3377868.625
426,165.35956,73.331103,314523.32,-2725.0,2593.0,3379599.0,3377867.147
427,165.354741,73.338767,314526.116,-2728.0,2593.0,3379598.0,3377865.659
428,165.34995,73.346379,314528.892,-2733.0,2594.0,3379597.0,3377864.183
429,165.345124,73.354042,314531.686,-2739.0,2595.0,3379595.0,3377862.697
430,165.340326,73.361653,314534.46,-2743.0,2596.0,3379594.0,3377861.221
431,165.335492,73.369316,314537.252,-2749.0,2597.0,3379593.0,3377859.736
432,165.330686,73.376928,314540.023,-2756.0,2599.0,3379592.0,3377858.262
433,165.325845,73.38459,314542.813,-2762.0,2600.0,3379590.0,3377856.779
434,165.321389,73.391636,314545.376,-2777.0,2602.0,3379589.0,3377855.415
435,165.316573,73.399247,314548.145,-2789.0,2605.0,3379587.0,3377853.943
436,165.31172,73.40691,314550.931,-2814.0,2609.0,3379587.0,3377852.461
437,165.306864,73.414572,314553.716,-2831.0,2612.0,3379585.0,3377850.98
438,165.302036,73.422183,314556.481,-2845.0,2615.0,3379584.0,3377849.509
439,165.297172,73.429845,314559.264,-2873.0,2620.0,3379583.0,3377848.029
440,165.292337,73.437455,314562.027,-2898.0,2624.0,3379580.0,3377846.56
441,165.287465,73.445117,314564.808,-2955.0,2634.0,3379580.0,3377845.081
442,165.282622,73.452728,314567.568,-3022.0,2646.0,3379579.0,3377843.613
443,165.277743,73.460389,314570.347,-3111.0,2662.0,3379577.0,3377842.136
444,165.272892,73.468,314573.105,-3110.0,2662.0,3379575.0,3377840.669
445,165.268005,73.475661,314575.881,-3117.0,2663.0,3379575.0,3377839.193
446,165.263147,73.483271,314578.637,-3037.0,2649.0,3379574.0,3377837.727
447,165.258253,73.490932,314581.411,-2947.0,2633.0,3379572.0,3377836.252
448,165.253387,73.498542,314584.165,-2840.0,2614.0,3379571.0,3377834.788
449,165.248484,73.506203,314586.937,-2738.0,2596.0,3379570.0,3377833.314
450,165.243611,73.513813,314589.689,-2622.0,2575.0,3379567.0,3377831.851
451,165.238701,73.521474,314592.458,-2498.0,2553.0,3379567.0,3377830.378
452,165.23382,73.529083,314595.207,-2344.0,2526.0,3379566.0,3377828.916
453,165.228902,73.536744,314597.974,-2168.0,2495.0,3379565.0,3377827.445
454,165.224013,73.544353,314600.722,-2013.0,2467.0,3379563.0,3377825.985
455,165.219087,73.552013,314603.487,-1892.0,2446.0,3379562.0,3377824.515
456,165.214191,73.559622,314606.232,-1899.0,2447.0,3379560.0,3377823.055
457,165.209257,73.567282,314608.994,-1896.0,2446.0,3379560.0,3377821.586
458,165.204353,73.574891,314611.737,-1888.0,2445.0,3379558.0,3377820.128
459,165.199412,73.582551,314614.498,-1886.0,2445.0,3379557.0,3377818.661
460,165.1945,73.59016,314617.238,-1905.0,2448.0,3379555.0,3377817.204
461,165.189551,73.597819,314619.996,-1914.0,2450.0,3379554.0,3377815.738
462,165.184631,73.605428,314622.735,-1930.0,2452.0,3379553.0,3377814.282
463,165.179674,73.613087,314625.491,-1973.0,2460.0,3379552.0,3377812.817
464,165.174746,73.620695,314628.227,-2001.0,2465.0,3379551.0,3377811.362
465,165.169782,73.628355,314630.98,-2033.0,2471.0,3379549.0,3377809.899
466,165.164846,73.635962,314633.714,-2081.0,2480.0,3379548.0,3377808.445
467,165.159873,73.643622,314636.466,-2123.0,2487.0,3379547.0,3377806.983
468,165.15493,73.651229,314639.197,-2169.0,2495.0,3379545.0,3377805.531
469,165.149949,73.658888,314641.947,-2198.0,2500.0,3379544.0,3377804.07
470,165.144998,73.666496,314644.676,-2204.0,2502.0,3379542.0,3377802.619
471,165.140411,73.673537,314647.202,-2209.0,2502.0,3379542.0,3377801.277
472,165.135419,73.681196,314649.947,-2206.0,2502.0,3379540.0,3377799.817
473,165.130423,73.688855,314652.692,-2190.0,2499.0,3379539.0,3377798.358
474,165.125456,73.696462,314655.417,-2180.0,2498.0,3379538.0,3377796.91
475,165.120452,73.70412,314658.16,-2169.0,2495.0,3379537.0,3377795.453
476,165.115477,73.711727,314660.883,-2166.0,2495.0,3379535.0,3377794.005
477,165.110465,73.719385,314663.623,-2172.0,2496.0,3379534.0,3377792.549
478,165.105482,73.726991,314666.343,-2172.0,2496.0,3379533.0,3377791.103
479,165.100462,73.734649,314669.081,-2171.0,2496.0,3379532.0,3377789.648
480,165.095471,73.742255,314671.8,-2166.0,2495.0,3379530.0,3377788.204
481,165.090443,73.749913,314674.535,-2168.0,2496.0,3379529.0,3377786.75
482,165.085444,73.757519,314677.252,-2154.0,2493.0,3379528.0,3377785.306
483,165.080408,73.765177,314679.985,-2137.0,2490.0,3379527.0,3377783.854
484,165.075401,73.772783,314682.699,-2153.0,2493.0,3379525.0,3377782.412
485,165.070357,73.78044,314685.43,-2142.0,2491.0,3379524.0,3377780.961
486,165.065342,73.788045,314688.142,-2143.0,2491.0,3379522.0,3377779.52
487,165.060289,73.795702,314690.871,-2146.0,2492.0,3379520.0,3377778.07
488,165.055267,73.803308,314693.58,-2169.0,2496.0,3379520.0,3377776.63
489,165.050206,73.810965,314696.307,-2218.0,2505.0,3379519.0,3377775.181
490,165.045175,73.81857,314699.014,-2263.0,2513.0,3379518.0,3377773.743
491,165.040106,73.826226,314701.739,-2305.0,2520.0,3379515.0,3377772.295
492,165.035067,73.833831,314704.444,-2351.0,2529.0,3379515.0,3377770.858
493,165.02999,73.841488,314707.166,-2395.0,2536.0,3379514.0,3377769.412
494,165.024943,73.849092,314709.869,-2438.0,2544.0,3379513.0,3377767.976
495,165.019857,73.856749,314712.588,-2465.0,2549.0,3379511.0,3377766.531
496,165.014802,73.864353,314715.289,-2481.0,2551.0,3379510.0,3377765.096
497,165.009708,73.872009,314718.007,-2496.0,2554.0,3379509.0,3377763.653
498,165.004645,73.879613,314720.705,-2491.0,2554.0,3379508.0,3377762.219
499,164.999543,73.887269,314723.42,-2479.0,2551.0,3379506.0,3377760.777
500,164.994471,73.894873,314726.116,-2459.0,2548.0,3379505.0,3377759.345
501,164.989361,73.902528,314728.829,-2494.0,2554.0,3379504.0,3377757.903
502,164.984281,73.910132,314731.523,-2523.0,2559.0,3379502.0,3377756.472
503,164.979162,73.917788,314734.234,-2567.0,2567.0,3379500.0,3377755.032
504,164.974074,73.925391,314736.926,-2582.0,2570.0,3379500.0,3377753.603
505,164.968947,73.933046,314739.634,-2592.0,2572.0,3379499.0,3377752.164
506,164.963851,73.94065,314742.324,-2572.0,2568.0,3379498.0,3377750.736
507,164.958716,73.948304,314745.03,-2542.0,2563.0,3379495.0,3377749.298
508,164.953611,73.955908,314747.717,-2522.0,2559.0,3379495.0,3377747.871
509,164.948467,73.963562,314750.421,-2484.0,2553.0,3379494.0,3377746.435
510,164.943734,73.9706,314752.907,-2461.0,2549.0,3379493.0,3377745.115
511,164.938583,73.978254,314755.608,-2437.0,2544.0,3379491.0,3377743.68
512,164.933462,73.985857,314758.291,-2465.0,2549.0,3379490.0,3377742.255
513,164.928302,73.993511,314760.991,-2511.0,2558.0,3379489.0,3377740.821
514,164.923172,74.001114,314763.671,-2545.0,2564.0,3379488.0,3377739.398
515,164.918004,74.008768,314766.369,-2584.0,2570.0,3379486.0,3377737.965
516,164.912866,74.01637,314769.047,-2612.0,2576.0,3379485.0,3377736.543
517,164.907689,74.024024,314771.742,-2619.0,2577.0,3379484.0,3377735.112
518,164.902542,74.031626,314774.418,-2613.0,2576.0,3379482.0,3377733.691
519,164.897357,74.039279,314777.111,-2625.0,2578.0,3379481.0,3377732.261
520,164.892202,74.046881,314779.785,-2627.0,2578.0,3379480.0,3377730.841
521,164.887008,74.054534,314782.475,-2624.0,2578.0,3379479.0,3377729.412
522,164.881845,74.062136,314785.147,-2634.0,2580.0,3379478.0,3377727.994
523,164.876642,74.069789,314787.835,-2684.0,2588.0,3379475.0,3377726.566
524,164.87147,74.07739,314790.504,-2717.0,2594.0,3379475.0,3377725.149
525,164.866259,74.085043,314793.19,-2713.0,2594.0,3379474.0,3377723.723
526,164.861079,74.092644,314795.857,-2719.0,2595.0,3379473.0,3377722.307
527,164.855859,74.100296,314798.541,-2743.0,2599.0,3379470.0,3377720.882
528,164.85067,74.107897,314801.206,-2764.0,2603.0,3379470.0,3377719.467
529,164.845442,74.11555,314803.888,-2784.0,2607.0,3379469.0,3377718.044
530,164.840244,74.12315,314806.55,-2794.0,2609.0,3379468.0,3377716.63
531,164.835007,74.130802,314809.229,-2803.0,2610.0,3379467.0,3377715.208
532,164.829801,74.138403,314811.89,-2793.0,2608.0,3379465.0,3377713.796
533,164.824556,74.146055,314814.567,-2787.0,2607.0,3379464.0,3377712.374
534,164.819341,74.153655,314817.225,-2783.0,2607.0,3379462.0,3377710.963
535,164.814087,74.161306,314819.899,-2786.0,2607.0,3379462.0,3377709.544
536,164.808863,74.168906,314822.555,-2794.0,2608.0,3379460.0,3377708.134
537,164.8036,74.176558,314825.228,-2802.0,2610.0,3379459.0,3377706.715
538,164.798368,74.184158,314827.881,-2803.0,2610.0,3379458.0,3377705.307
539,164.793097,74.191809,314830.552,-2804.0,2610.0,3379457.0,3377703.889
540,164.787856,74.199408,314833.203,-2802.0,2610.0,3379455.0,3377702.482
541,164.782575,74.207059,314835.871,-2817.0,2613.0,3379454.0,3377701.066
542,164.777326,74.214658,314838.52,-2828.0,2615.0,3379453.0,3377699.66
543,164.772037,74.222309,314841.186,-2829.0,2615.0,3379452.0,3377698.245
544,164.766779,74.229908,314843.832,-2824.0,2614.0,3379450.0,3377696.841
545,164.76148,74.237558,314846.496,-2815.0,2613.0,3379449.0,3377695.427
546,164.756214,74.245157,314849.14,-2792.0,2609.0,3379448.0,3377694.024
547,164.750907,74.252807,314851.802,-2790.0,2608.0,3379447.0,3377692.611
548,164.746023,74.259841,314854.247,-2779.0,2606.0,3379446.0,3377691.313
549,164.740708,74.267491,314856.906,-2780.0,2606.0,3379444.0,3377689.902
550,164.735423,74.27509,314859.547,-2784.0,2607.0,3379442.0,3377688.501
551,164.730099,74.282739,314862.203,-2776.0,2606.0,3379442.0,3377687.091
552,164.724806,74.290337,314864.841,-2757.0,2603.0,3379441.0,3377685.692
553,164.719473,74.297987,314867.496,-2751.0,2602.0,3379440.0,3377684.283
554,164.714171,74.305585,314870.131,-2748.0,2601.0,3379438.0,3377682.885
555,164.708828,74.313234,314872.783,-2735.0,2599.0,3379437.0,3377681.477
556,164.703518,74.320832,314875.417,-2751.0,2601.0,3379435.0,3377680.08
557,164.698166,74.32848,314878.067,-2768.0,2605.0,3379435.0,3377678.674
558,164.692847,74.336078,314880.698,-2769.0,2605.0,3379433.0,3377677.278
559,164.687486,74.343727,314883.345,-2787.0,2608.0,3379432.0,3377675.873
560,164.682158,74.351324,314885.974,-2803.0,2611.0,3379430.0,3377674.479
561,164.676788,74.358972,314888.62,-2802.0,2611.0,3379430.0,3377673.075
562,164.671451,74.366569,314891.246,-2812.0,2613.0,3379428.0,3377671.682
563,164.666073,74.374218,314893.889,-2815.0,2613.0,3379427.0,3377670.28
564,164.660726,74.381814,314896.514,-2807.0,2612.0,3379426.0,3377668.887
565,164.655339,74.389462,314899.155,-2815.0,2613.0,3379425.0,3377667.486
566,164.649983,74.397059,314901.777,-2842.0,2618.0,3379424.0,3377666.095
567,164.644586,74.404706,314904.415,-2856.0,2621.0,3379422.0,3377664.696
568,164.639222,74.412303,314907.035,-2869.0,2623.0,3379421.0,3377663.306
569,164.633816,74.41995,314909.671,-2875.0,2624.0,3379420.0,3377661.908
570,164.628442,74.427546,314912.289,-2876.0,2624.0,3379419.0,3377660.519
571,164.623027,74.435193,314914.923,-2868.0,2623.0,3379417.0,3377659.122
572,164.617645,74.442789,314917.538,-2852.0,2620.0,3379415.0,3377657.735
573,164.612221,74.450436,314920.17,-2835.0,2617.0,3379415.0,3377656.339
574,164.606829,74.458032,314922.783,-2833.0,2617.0,3379414.0,3377654.953
575,164.601395,74.465679,314925.413,-2828.0,2616.0,3379413.0,3377653.559
576,164.595994,74.473274,314928.024,-2807.0,2612.0,3379410.0,3377652.174
577,164.590552,74.48092,314930.651,-2804.0,2611.0,3379410.0,3377650.781
578,164.585141,74.488515,314933.259,-2806.0,2612.0,3379409.0,3377649.397
579,164.57969,74.496162,314935.884,-2803.0,2612.0,3379408.0,3377648.005
580,164.57427,74.503757,314938.491,-2794.0,2610.0,3379407.0,3377646.623
581,164.568809,74.511403,314941.113,-2793.0,2610.0,3379405.0,3377645.232
582,164.56338,74.518997,314943.717,-2797.0,2610.0,3379404.0,3377643.852
583,164.55791,74.526643,314946.338,-2794.0,2610.0,3379403.0,3377642.462
584,164.552472,74.534237,314948.94,-2789.0,2609.0,3379402.0,3377641.082
585,164.546993,74.541883,314951.558,-2790.0,2609.0,3379401.0,3377639.694
586,164.541508,74.549528,314954.175,-2778.0,2607.0,3379399.0,3377638.307
587,164.536462,74.556558,314956.58,-2772.0,2606.0,3379397.0,3377637.031
588,164.531005,74.564151,314959.177,-2785.0,2609.0,3379397.0,3377635.654
589,164.525507,74.571796,314961.791,-2776.0,2607.0,3379395.0,3377634.268
590,164.520042,74.57939,314964.386,-2771.0,2606.0,3379395.0,3377632.893
591,164.514534,74.587035,314966.998,-2790.0,2610.0,3379393.0,3377631.508
592,164.509059,74.594628,314969.59,-2802.0,2612.0,3379392.0,3377630.134
593,164.503542,74.602273,314972.199,-2817.0,2614.0,3379390.0,3377628.75
594,164.498058,74.609866,314974.79,-2832.0,2617.0,3379390.0,3377627.377
595,164.492531,74.61751,314977.397,-2840.0,2619.0,3379389.0,3377625.995
596,164.487038,74.625103,314979.985,-2837.0,2618.0,3379387.0,3377624.623
597,164.481502,74.632747,314982.59,-2840.0,2619.0,3379386.0,3377623.243
598,164.475998,74.64034,314985.176,-2853.0,2621.0,3379385.0,3377621.872
599,164.470453,74.647983,314987.778,-2853.0,2621.0,3379384.0,3377620.492
600,164.46494,74.655576,314990.362,-2845.0,2620.0,3379383.0,3377619.123
601,164.459385,74.663219,314992.962,-2845.0,2620.0,3379381.0,3377617.745
602,164.453863,74.670811,314995.543,-2843.0,2619.0,3379380.0,3377616.377
603,164.448298,74.678455,314998.141,-2837.0,2618.0,3379379.0,3377615.0
604,164.442766,74.686046,315000.72,-2839.0,2619.0,3379377.0,3377613.633
605,164.437192,74.693689,315003.316,-2857.0,2622.0,3379377.0,3377612.257
606,164.431651,74.701281,315005.893,-2855.0,2621.0,3379375.0,3377610.892
607,164.426067,74.708924,315008.486,-2864.0,2623.0,3379374.0,3377609.517
608,164.420516,74.716515,315011.061,-2858.0,2622.0,3379373.0,3377608.153
609,164.414922,74.724158,315013.652,-2861.0,2623.0,3379372.0,3377606.78
610,164.409362,74.731749,315016.224,-2864.0,2623.0,3379370.0,3377605.417
611,164.403759,74.739391,315018.813,-2863.0,2623.0,3379370.0,3377604.045
612,164.398188,74.746982,315021.383,-2861.0,2623.0,3379368.0,3377602.683
613,164.392575,74.754624,315023.969,-2856.0,2622.0,3379367.0,3377601.313
614,164.386995,74.762214,315026.537,-2852.0,2621.0,3379366.0,3377599.952
615,164.381373,74.769856,315029.121,-2856.0,2622.0,3379365.0,3377598.583
616,164.375783,74.777447,315031.687,-2862.0,2623.0,3379364.0,3377597.223
617,164.37015,74.785088,315034.269,-2862.0,2623.0,3379362.0,3377595.856
618,164.364551,74.792678,315036.832,-2848.0,2621.0,3379361.0,3377594.497
619,164.358909,74.800319,315039.412,-2850.0,2621.0,3379360.0,3377593.131
620,164.353299,74.807909,315041.973,-2850.0,2621.0,3379359.0,3377591.774
