x_km,shell_mode,scenario,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,lens_strength,layer_count,layer_source_statuses,layer_sources,ocean_in_band_window,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,false_label,false_source_status,surface_clutter_snr_margin_db,surface_clutter_minus_ocean_db,surface_clutter_apparent_depth_m,surface_clutter_label,surface_clutter_source_status,surface_clutter_detected,surface_clutter_confuses_shallow_window,surface_roughness_index,classification,inferred_depth_m,inferred_depth_error_m,thermal_mode,thin_layer_solver
9.5,thick_30km_reason_mode,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-59.139865845507,12.214143834175843,71.35400967968285,78.82678665009027,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.037775588901633,,78.82678665009027,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,78.82678665009027,-29921.17321334991,dirty_convective,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-174.2072840846063,23.192858691352967,197.40014277595927,78.82678665009027,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,0,none,none,True,5.92260169999916,-999.0,-1004.9226016999992,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,rough_surface_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,0,none,none,False,,-999.0,,,none,none,8.009049045127652,,2930.4319620851907,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.8674333774072849,surface clutter in shallow window,2930.4319620851907,-27069.56803791481,cold_conductive,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,rough_surface_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,0,none,none,True,-6.216715240002351,-999.0,-992.7832847599976,,none,none,3.009049045127652,9.225764285130003,2930.4319620851907,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.8674333774072849,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,complex_with_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-59.139865845507,12.214143834175843,71.35400967968285,78.82678665009027,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,complex_with_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.037775588901633,,78.82678665009027,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,10.481234170738414,,2930.4319620851907,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.8674333774072849,surface clutter in shallow window,2930.4319620851907,-27069.56803791481,dirty_convective,normal_incidence_transfer_matrix
9.5,thick_30km_reason_mode,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,478.27937371872196,-1.547966000016795,0.029729216223055854,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-174.2072840846063,23.192858691352967,197.40014277595927,78.82678665009027,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,5.481234170738414,179.68851825534472,2930.4319620851907,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.8674333774072849,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,5.88449340245826,-999.0,-1004.8844934024582,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,-6.323418473116872,-999.0,-992.6765815268832,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,5.883293402458259,-2.3689574922224783,-8.252250894680737,15000.0,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,-6.3265168597938395,6.618468780993542,12.944985640787381,10000.0,base 0.2 m melt-derived hydrated salt layer near 10 km; top 0.2 m melt-derived hydrated salt layer near 10 km,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,5.873909769630929,7.659778130311776,1.7858683606808468,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,10.198017401352068,,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,79.54578706170075,-29920.4542129383,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-6.35074529557196,28.353100503803404,34.703845799375365,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,-15.805514682502059,-999.0,-983.194485317498,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,-62.32677853455391,-999.0,-936.6732214654461,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,stacked_dirty_layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-20.1147545612085,1.8451785746417628,21.959933135850264,22693.767054819684,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,22693.767054819684,-7306.232945180316,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,stacked_dirty_layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,stacked_dirty_layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-73.45318805791587,-21.8213593054711,51.63182875244477,22605.767054819684,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,briny_mushy_lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,-15.805514682502059,-999.0,-983.194485317498,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,briny_mushy_lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,briny_mushy_lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,-62.32677853455391,-999.0,-936.6732214654461,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-55.060376976096336,7.604096079368586,62.664473055464924,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,10.054246964028302,,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,79.54578706170075,-29920.4542129383,dirty_convective,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-163.68239714839132,28.209330066479637,191.89172721487097,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,5.88449340245826,-999.0,-1004.8844934024582,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,rough_surface_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,False,,-999.0,,,none,none,10.079180217021719,,2943.0,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.995614874118992,surface clutter in shallow window,2943.0,-27057.0,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,rough_surface_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,0,none,none,True,-6.323418473116872,-999.0,-992.6765815268832,,none,none,5.079180217021719,11.402598690138591,2943.0,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.995614874118992,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,complex_with_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-55.060376976096336,7.604096079368586,62.664473055464924,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,complex_with_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,10.054246964028302,,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,12.916682608260846,,2943.0,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.995614874118992,surface clutter in shallow window,2943.0,-27057.0,dirty_convective,normal_incidence_transfer_matrix
10.0,thick_30km_reason_mode,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,454.2022007690729,-2.3101319508348013,0.03369013317421013,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-163.68239714839132,28.209330066479637,191.89172721487097,79.54578706170075,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,7.916682608260846,171.59907975665217,2943.0,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.995614874118992,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,0,none,none,True,5.973462519790585,-999.0,-1004.9734625197906,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,0,none,none,True,-6.074304944586361,-999.0,-992.9256950554136,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,5.9722625197905845,-2.2799883748901526,-8.252250894680737,15000.0,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,-6.077403331263328,6.867582309524053,12.944985640787381,10000.0,base 0.2 m melt-derived hydrated salt layer near 10 km; top 0.2 m melt-derived hydrated salt layer near 10 km,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,5.963045236662824,7.748475392525032,1.7854301558622083,80.22542485937369,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,30000.0,0.0,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,10.446429002983422,,80.22542485937369,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,80.22542485937369,-29919.774575140626,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-6.101202253964063,28.601512105434765,34.702714359398826,80.22542485937369,base 0.5 m near-surface brine-filled ice layer; top 0.5 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,0,none,none,True,-15.716545565169733,-999.0,-983.2834544348302,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
10.5,thick_30km_reason_mode,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,30000.0,437.9381023255588,-0.5307496041882882,0.03835953124954955,0,none,none,True,-62.077665006023395,-999.0,-936.9223349939766,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
