Column,SpacecraftLon,SpacecraftLat,SpacecraftHgt,NadirHgt,NadirLine,NadirAreoidRad,NadirEllipsoidRad,FirstLon,FirstLat,FirstHgt,FirstLine
263,166.094737,72.087150,314055.152,-2431,2535,3379817,3378116.467,166.007174,72.098376,-2383.963,2527
264,166.090494,72.094777,314058.109,-2433,2536,3379817,3378114.891,166.007133,72.102062,-2387.846,2528
265,166.086220,72.102456,314061.084,-2439,2537,3379815,3378113.305,166.007258,72.109970,-2401.602,2530
266,166.081971,72.110083,314064.039,-2442,2537,3379814,3378111.730,165.945342,72.114520,-2398.163,2531
267,166.077691,72.117762,314067.012,-2450,2539,3379813,3378110.145,166.053809,72.129222,-2440.130,2537
268,166.073436,72.125389,314069.964,-2454,2539,3379810,3378108.571,166.078512,72.147725,-2434.182,2536
269,166.069149,72.133067,314072.935,-2440,2537,3379810,3378106.988,166.078459,72.151462,-2427.679,2535
270,166.064888,72.140694,314075.885,-2510,2549,3379808,3378105.415,166.077587,72.153023,-2427.279,2534
271,166.060596,72.148373,314078.854,-2548,2556,3379807,3378103.833,166.077746,72.160931,-2463.728,2541
272,166.056329,72.155999,314081.802,-2570,2560,3379805,3378102.261,165.790187,72.163856,-2453.748,2546
273,166.052030,72.163677,314084.769,-2573,2561,3379804,3378100.680,165.790224,72.171763,-2439.298,2543
274,166.047757,72.171304,314087.714,-2575,2561,3379803,3378099.110,165.788809,72.179538,-2421.265,2540
275,166.043452,72.178982,314090.679,-2585,2563,3379802,3378097.530,165.788847,72.187444,-2400.638,2537
276,166.039173,72.186608,314093.622,-2591,2564,3379800,3378095.961,165.913570,72.201980,-2381.927,2528
277,166.034862,72.194286,314096.585,-2569,2560,3379799,3378094.382,165.913485,72.205716,-2366.660,2525
278,166.030577,72.201912,314099.526,-2545,2556,3379797,3378092.815,165.811294,72.212259,-2330.237,2522
279,166.026260,72.209590,314102.486,-2479,2544,3379796,3378091.237,165.806887,72.219925,-2294.329,2516
280,166.021968,72.217216,314105.425,-2426,2535,3379795,3378089.670,165.805478,72.227699,-2261.866,2510
281,166.017645,72.224893,314108.383,-2334,2518,3379792,3378088.094,165.946831,72.243137,-2237.031,2502
282,166.013348,72.232519,314111.320,-2248,2503,3379792,3378086.529,165.945481,72.250910,-2172.437,2490
283,166.009018,72.240196,314114.276,-2191,2493,3379790,3378084.954,166.046893,72.264141,-2107.213,2479
284,166.004715,72.247822,314117.210,-2149,2486,3379789,3378083.389,165.653547,72.249949,-1997.533,2471
285,166.000728,72.254881,314119.926,-2148,2486,3379788,3378081.942,165.659844,72.257562,-1960.228,2463
286,165.996390,72.262558,314122.878,-2153,2486,3379785,3378080.369,165.648325,72.265883,-1932.145,2459
287,165.992077,72.270183,314125.810,-2155,2487,3379785,3378078.806,165.374543,72.258644,-1757.294,2454
288,165.987732,72.277860,314128.760,-2154,2487,3379784,3378077.234,165.371433,72.266383,-1692.596,2443
289,165.983413,72.285485,314131.690,-2155,2487,3379782,3378075.673,165.939237,72.305069,-1859.878,2435
290,165.979062,72.293162,314134.638,-2136,2484,3379781,3378074.102,165.936825,72.306600,-1809.698,2425
291,165.974737,72.300787,314137.565,-2107,2478,3379780,3378072.542,165.867358,72.315976,-1857.182,2435
292,165.970380,72.308463,314140.511,-2062,2470,3379778,3378070.972,165.945160,72.327983,-1761.061,2417
293,165.966049,72.316088,314143.436,-2016,2462,3379777,3378069.413,165.945304,72.335836,-1745.924,2414
294,165.961685,72.323764,314146.379,-1953,2451,3379775,3378067.845,165.944807,72.338510,-1745.122,2414
295,165.957348,72.331389,314149.302,-1856,2434,3379774,3378066.287,165.937007,72.352184,-1704.665,2407
296,165.952978,72.339065,314152.244,-1783,2421,3379772,3378064.720,165.944608,72.360479,-1644.028,2396
297,165.948634,72.346690,314155.164,-1642,2396,3379770,3378063.163,165.944333,72.367270,-1626.976,2393
298,165.944258,72.354366,314158.103,-1626,2393,3379770,3378061.597,165.835484,72.370468,-1606.324,2391
299,165.939879,72.362041,314161.042,-1624,2393,3379769,3378060.032,166.001987,72.387117,-1531.848,2377
300,165.935525,72.369666,314163.959,-1605,2389,3379767,3378058.477,166.000659,72.394891,-1499.082,2371
301,165.931140,72.377341,314166.895,-1593,2387,3379765,3378056.913,166.000597,72.398626,-1494.721,2370
302,165.926780,72.384965,314169.810,-1661,2399,3379764,3378055.359,165.999710,72.400186,-1494.403,2370
303,165.922388,72.392641,314172.744,-1679,2403,3379763,3378053.796,166.014874,72.408874,-1527.447,2376
304,165.918023,72.400265,314175.656,-1796,2424,3379762,3378052.244,166.015055,72.416730,-1572.960,2385
305,165.913624,72.407940,314178.588,-1951,2451,3379760,3378050.682,166.046779,72.426278,-1707.030,2409
306,165.909252,72.415563,314181.499,-2135,2484,3379759,3378049.131,166.006794,72.433097,-1844.245,2433
307,165.904847,72.423239,314184.428,-2320,2517,3379758,3378047.571,166.054667,72.442441,-1986.814,2460
308,165.900469,72.430862,314187.337,-2392,2530,3379756,3378046.021,166.115101,72.453395,-2028.724,2470
309,165.896058,72.438537,314190.264,-2517,2552,3379755,3378044.461,166.132311,72.463210,-2053.732,2475
310,165.891673,72.446160,314193.170,-2624,2571,3379754,3378042.913,166.132110,72.470002,-2072.254,2479
311,165.887255,72.453835,314196.095,-2747,2593,3379752,3378041.354,166.132318,72.477907,-2098.617,2484
312,165.882864,72.461458,314198.999,-2866,2614,3379750,3378039.807,166.123542,72.492574,-2108.311,2486
313,165.878440,72.469133,314201.922,-2995,2637,3379749,3378038.250,166.124144,72.494262,-2107.969,2486
314,165.874043,72.476755,314204.824,-3089,2654,3379748,3378036.704,166.194931,72.504664,-2104.529,2489
315,165.869612,72.484430,314207.744,-3190,2672,3379747,3378035.148,166.195169,72.512568,-2121.462,2493
316,165.865208,72.492053,314210.644,-3301,2692,3379745,3378033.603,166.193924,72.520347,-2190.688,2505
317,165.860771,72.499727,314213.562,-3375,2705,3379744,3378032.049,166.194162,72.528256,-2301.689,2525
318,165.856361,72.507349,314216.460,-3463,2721,3379743,3378030.505,166.507969,72.551700,-2180.349,2536
319,165.851918,72.515023,314219.376,-3522,2731,3379741,3378028.951,166.508348,72.559600,-2175.753,2536
320,165.847501,72.522646,314222.271,-3587,2743,3379740,3378027.409,166.523929,72.568191,-2198.218,2542
321,165.843051,72.530319,314225.185,-3663,2756,3379739,3378025.857,166.585163,72.589423,-2126.801,2540
322,165.838957,72.537375,314227.863,-3717,2766,3379737,3378024.430,166.601114,72.597434,-2038.519,2528
323,165.834530,72.544997,314230.755,-3766,2775,3379736,3378022.889,166.593961,72.604912,-2005.212,2521
324,165.830071,72.552671,314233.666,-3802,2781,3379735,3378021.339,166.594030,72.608643,-2000.660,2521
325,165.825638,72.560293,314236.556,-3846,2789,3379732,3378019.799,166.593189,72.610202,-2000.346,2520
326,165.821172,72.567966,314239.464,-3871,2793,3379732,3378018.250,166.646886,72.620663,-1966.239,2524
327,165.816733,72.575588,314242.352,-3904,2799,3379731,3378016.712,166.647359,72.628511,-1991.659,2529
328,165.812260,72.583261,314245.258,-3935,2805,3379729,3378015.164,166.655898,72.637837,-2016.850,2536
329,165.807815,72.590882,314248.143,-3977,2812,3379728,3378013.627,166.702975,72.653092,-1956.049,2535
330,165.803336,72.598555,314251.047,-4015,2819,3379725,3378012.080,166.702496,72.658869,-1952.554,2534
331,165.798883,72.606177,314253.931,-4035,2823,3379725,3378010.544,166.725713,72.674016,-1911.111,2533
332,165.794398,72.613849,314256.832,-4065,2828,3379724,3378008.999,166.707864,72.681043,-1888.983,2526
333,165.789909,72.621522,314259.733,-4079,2831,3379722,3378007.454,166.694206,72.684119,-1868.083,2520
334,165.785446,72.629143,314262.613,-4101,2835,3379720,3378005.920,166.694707,72.691964,-1842.442,2517
335,165.780951,72.636815,314265.511,-4099,2834,3379720,3378004.376,166.695373,72.693646,-1842.104,2517
336,165.776482,72.644436,314268.389,-4083,2831,3379718,3378002.843,166.703523,72.701855,-1837.791,2518
337,165.771980,72.652109,314271.285,-4039,2823,3379717,3378001.300,166.740947,72.721871,-1801.780,2521
338,165.767505,72.659729,314274.161,-3963,2810,3379716,3377999.769,166.742698,72.722513,-1791.917,2520
339,165.762996,72.667401,314277.055,-3854,2791,3379714,3377998.227,166.741751,72.727231,-1813.639,2524
340,165.758514,72.675022,314279.929,-3758,2774,3379712,3377996.697,166.780514,72.739986,-1817.242,2533
341,165.753998,72.682694,314282.820,-3635,2752,3379712,3377995.157,166.805421,72.755246,-1787.166,2535
342,165.749510,72.690314,314285.691,-3557,2738,3379710,3377993.628,166.804442,72.763017,-1744.746,2528
343,165.744987,72.697986,314288.581,-3491,2726,3379709,3377992.089,166.811115,72.771197,-1698.444,2522
344,165.740492,72.705606,314291.450,-3408,2712,3379708,3377990.561,166.812237,72.776991,-1652.453,2515
345,165.735963,72.713278,314294.337,-3349,2701,3379705,3377989.023,166.811383,72.778601,-1652.364,2515
346,165.731461,72.720897,314297.204,-3296,2692,3379705,3377987.497,166.812994,72.785457,-1647.395,2515
347,165.726926,72.728569,314300.089,-3253,2684,3379704,3377985.960,166.839958,72.804950,-1629.104,2520
348,165.722417,72.736189,314302.954,-3217,2678,3379702,3377984.435,166.827799,72.808055,-1617.219,2515
349,165.717875,72.743860,314305.837,-3188,2673,3379700,3377982.899,166.844166,72.820830,-1568.538,2512
350,165.713360,72.751479,314308.699,-3159,2668,3379700,3377981.375,166.844746,72.828672,-1534.042,2507
351,165.708810,72.759150,314311.580,-3129,2662,3379698,3377979.841,166.842216,72.836424,-1516.898,2504
352,165.704288,72.766770,314314.440,-3108,2658,3379697,3377978.318,166.820785,72.839102,-1532.564,2502
353,165.699732,72.774440,314317.319,-3088,2655,3379695,3377976.785,166.819930,72.840711,-1532.244,2502
354,165.695204,72.782059,314320.177,-3066,2651,3379694,3377975.263,166.828216,72.848913,-1529.011,2504
355,165.690641,72.789730,314323.053,-3045,2647,3379692,3377973.732,166.828764,72.856809,-1548.640,2509
356,165.686106,72.797349,314325.909,-3027,2644,3379691,3377972.211,166.833974,72.864870,-1590.236,2518
357,165.681536,72.805019,314328.783,-3026,2644,3379690,3377970.681,166.843797,72.873196,-1635.915,2530
358,165.676994,72.812638,314331.636,-3004,2640,3379689,3377969.161,166.819652,72.879903,-1714.383,2539
359,165.672786,72.819691,314334.277,-2991,2638,3379688,3377967.755,166.820530,72.887181,-1743.203,2545
360,165.668207,72.827361,314337.147,-2975,2635,3379685,3377966.227,166.819532,72.895007,-1774.249,2552
361,165.663654,72.834979,314339.998,-2958,2632,3379685,3377964.709,166.796750,72.907996,-1804.938,2554
362,165.659068,72.842649,314342.866,-2942,2629,3379684,3377963.182,166.797290,72.915890,-1784.638,2551
363,165.654509,72.850267,314345.714,-2931,2627,3379682,3377961.665,166.796310,72.923661,-1753.497,2546
364,165.649916,72.857937,314348.581,-2921,2626,3379680,3377960.139,166.795303,72.931483,-1724.012,2542
365,165.645350,72.865555,314351.427,-2909,2624,3379680,3377958.624,166.789670,72.939039,-1694.182,2536
366,165.640750,72.873225,314354.291,-2894,2621,3379678,3377957.099,166.788660,72.946863,-1687.166,2536
367,165.636146,72.880894,314357.154,-2878,2618,3379677,3377955.575,166.789201,72.954756,-1654.403,2531
368,165.631570,72.888512,314359.996,-2865,2616,3379676,3377954.061,166.782007,72.962240,-1615.321,2523
369,165.626960,72.896181,314362.857,-2852,2614,3379674,3377952.538,166.773227,72.969704,-1593.111,2518
370,165.622377,72.903799,314365.698,-2839,2611,3379673,3377951.026,166.773945,72.971333,-1592.789,2519
371,165.617759,72.911468,314368.556,-2832,2610,3379672,3377949.504,166.795180,72.981219,-1600.567,2526
372,165.613169,72.919085,314371.394,-2820,2608,3379670,3377947.993,166.757708,72.995610,-1669.124,2532
373,165.608545,72.926754,314374.251,-2813,2607,3379669,3377946.473,166.758477,72.994183,-1669.406,2532
374,165.603948,72.934371,314377.087,-2807,2606,3379667,3377944.963,166.891185,73.017394,-1478.022,2531
375,165.599317,72.942040,314379.941,-2802,2605,3379665,3377943.444,166.912043,73.026203,-1417.484,2527
376,165.594713,72.949657,314382.774,-2797,2604,3379665,3377941.935,166.912828,73.024722,-1417.776,2527
377,165.590075,72.957325,314385.626,-2790,2603,3379664,3377940.417,166.911873,73.032547,-1441.699,2532
378,165.585464,72.964942,314388.458,-2783,2602,3379662,3377938.910,166.827020,73.046880,-1547.808,2532
379,165.580819,72.972611,314391.307,-2772,2600,3379660,3377937.393,166.828781,73.047570,-1539.806,2531
380,165.576201,72.980227,314394.137,-2764,2598,3379660,3377935.887,166.827883,73.052235,-1551.220,2534
381,165.571549,72.987895,314396.984,-2758,2597,3379658,3377934.371,166.820645,73.059776,-1593.869,2540
382,165.566924,72.995512,314399.811,-2753,2596,3379657,3377932.866,166.818115,73.067478,-1611.486,2544
383,165.562264,73.003180,314402.657,-2755,2597,3379656,3377931.352,166.820180,73.078550,-1605.974,2545
384,165.557633,73.010796,314405.481,-2751,2596,3379654,3377929.848,166.819278,73.083214,-1608.657,2546
385,165.552966,73.018463,314408.324,-2747,2595,3379653,3377928.335,166.804499,73.100778,-1602.205,2544
386,165.548328,73.026079,314411.147,-2745,2595,3379652,3377926.833,166.804728,73.101346,-1595.627,2542
387,165.543654,73.033747,314413.988,-2744,2595,3379650,3377925.321,166.805293,73.109240,-1589.609,2542
388,165.539008,73.041363,314416.808,-2742,2595,3379649,3377923.820,166.741587,73.117263,-1667.701,2543
389,165.534328,73.049030,314419.647,-2741,2594,3379647,3377922.309,166.742282,73.118943,-1667.371,2543
390,165.529675,73.056646,314422.465,-2740,2594,3379645,3377920.809,166.742848,73.126786,-1667.365,2544
391,165.524987,73.064313,314425.301,-2742,2595,3379645,3377919.299,166.702625,73.132815,-1710.783,2544
392,165.520327,73.071928,314428.117,-2738,2594,3379644,3377917.801,166.701607,73.140587,-1724.592,2547
393,165.515632,73.079595,314430.951,-2736,2594,3379642,3377916.292,166.757326,73.161372,-1640.186,2547
394,165.510965,73.087210,314433.765,-2733,2593,3379640,3377914.795,166.756332,73.169141,-1603.464,2541
395,165.506263,73.094877,314436.597,-2725,2592,3379640,3377913.288,166.750595,73.176748,-1585.975,2538
396,165.501936,73.101926,314439.200,-2722,2591,3379639,3377911.903,166.779785,73.185305,-1498.767,2531
397,165.497259,73.109541,314442.010,-2716,2590,3379637,3377910.407,166.780375,73.193143,-1417.967,2517
398,165.492546,73.117207,314444.839,-2718,2591,3379636,3377908.902,166.779505,73.194749,-1387.386,2512
399,165.487862,73.124822,314447.647,-2718,2591,3379635,3377907.407,166.779665,73.198425,-1394.268,2513
400,165.483142,73.132488,314450.474,-2718,2591,3379633,3377905.903,166.773930,73.206034,-1406.913,2515
401,165.478450,73.140103,314453.280,-2719,2591,3379632,3377904.410,166.749317,73.212737,-1482.138,2524
402,165.473723,73.147769,314456.104,-2717,2591,3379631,3377902.907,166.740414,73.220204,-1523.347,2530
403,165.468992,73.155435,314458.927,-2716,2590,3379629,3377901.405,166.622667,73.225810,-1664.120,2530
404,165.464290,73.163049,314461.730,-2712,2590,3379627,3377899.914,166.591949,73.239476,-1671.919,2526
405,165.459552,73.170715,314464.550,-2708,2589,3379627,3377898.413,166.592042,73.243204,-1659.992,2525
406,165.454842,73.178329,314467.351,-2707,2589,3379625,3377896.922,166.586449,73.244542,-1670.132,2525
407,165.450097,73.185994,314470.170,-2707,2589,3379624,3377895.423,166.569571,73.251640,-1737.815,2535
408,165.445380,73.193608,314472.968,-2707,2589,3379623,3377893.934,166.554287,73.258756,-1754.828,2535
409,165.440627,73.201273,314475.784,-2706,2589,3379622,3377892.435,166.554755,73.266651,-1755.223,2537
410,165.435903,73.208887,314478.580,-2704,2588,3379620,3377890.948,166.553672,73.274426,-1830.443,2550
411,165.431143,73.216552,314481.394,-2706,2589,3379619,3377889.450,166.435722,73.287209,-2003.889,2560
412,165.426412,73.224165,314484.188,-2704,2589,3379618,3377887.964,166.434585,73.294978,-1977.644,2556
413,165.421644,73.231830,314487.000,-2706,2589,3379616,3377886.468,166.428673,73.302577,-1951.033,2551
414,165.416906,73.239443,314489.792,-2705,2589,3379615,3377884.983,166.421203,73.310051,-1935.447,2548
415,165.412131,73.247108,314492.602,-2706,2589,3379614,3377883.488,166.399448,73.316909,-1891.781,2537
416,165.407385,73.254721,314495.391,-2707,2589,3379612,3377882.004,166.396711,73.324600,-1788.503,2519
417,165.402603,73.262386,314498.198,-2709,2590,3379611,3377880.510,166.397113,73.332490,-1678.954,2500
418,165.397849,73.269998,314500.986,-2711,2590,3379610,3377879.027,166.383277,73.339665,-1623.762,2489
419,165.393060,73.277663,314503.791,-2713,2590,3379607,3377877.535,166.374158,73.347114,-1592.650,2483
420,165.388299,73.285275,314506.576,-2714,2591,3379607,3377876.054,166.366648,73.354586,-1560.800,2476
421,165.383503,73.292939,314509.379,-2716,2591,3379606,3377874.563,166.365451,73.362407,-1546.751,2474
422,165.378734,73.300552,314512.162,-2714,2591,3379605,3377873.082,166.367117,73.366158,-1541.891,2474
423,165.373930,73.308215,314514.962,-2716,2591,3379603,3377871.592,166.289540,73.373512,-1604.933,2473
424,165.369155,73.315828,314517.743,-2717,2591,3379602,3377870.113,166.288338,73.381281,-1584.028,2470
425,165.364343,73.323491,314520.541,-2718,2592,3379600,3377868.625,166.288046,73.380843,-1581.580,2469
426,165.359560,73.331103,314523.320,-2725,2593,3379599,3377867.147,166.281597,73.387328,-1585.392,2469
427,165.354741,73.338767,314526.116,-2728,2593,3379598,3377865.659,166.272421,73.405154,-1531.276,2460
428,165.349950,73.346379,314528.892,-2733,2594,3379597,3377864.183,166.273271,73.403678,-1531.562,2460
429,165.345124,73.354042,314531.686,-2739,2595,3379595,3377862.697,166.257709,73.410826,-1559.246,2463
430,165.340326,73.361653,314534.460,-2743,2596,3379594,3377861.221,166.257607,73.417612,-1583.268,2468
431,165.335492,73.369316,314537.252,-2749,2597,3379593,3377859.736,166.146138,73.426445,-1617.212,2458
432,165.330686,73.376928,314540.023,-2756,2599,3379592,3377858.262,166.146821,73.428077,-1616.314,2458
433,165.325845,73.384590,314542.813,-2762,2600,3379590,3377856.779,166.070081,73.441644,-1664.428,2457
434,165.321389,73.391636,314545.376,-2777,2602,3379589,3377855.415,166.021760,73.447609,-1635.693,2446
435,165.316573,73.399247,314548.145,-2789,2605,3379587,3377853.943,166.021767,73.451288,-1622.101,2444
436,165.311720,73.406910,314550.931,-2814,2609,3379587,3377852.461,166.022409,73.452972,-1621.776,2444
437,165.306864,73.414572,314553.716,-2831,2612,3379585,3377850.980,166.008295,73.460181,-1657.052,2449
