x_km,scenario,frequency,frequency_mhz,frequency_role,surface_height_m,surface_slope_deg,upper_depth_m,lens_strength,lens_depth_m,ocean_depth_m,layer_count,ocean_echo_db,false_echo_db,false_depth_m,false_label,false_minus_ocean_db,ocean_margin_db,false_margin_db,inferred_depth_if_strongest_m,inferred_depth_error_m,classification
-29.0,briny_lens_masking,HF_9MHz,9.0,deep sounding,331.8773601232655,-0.9169322078838358,1099.4026390140548,0.8383720574564479,4668.056390519633,14621.073466646072,1,-63.235994168938305,-22.923495444767777,4326.242449835312,top warm/briny conductive lens,40.312498724170524,-18.235994168938305,22.076504555232223,4326.242449835312,-10294.83101681076,weak/no deep detection
-29.0,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,331.8773601232655,-0.9169322078838358,1099.4026390140548,0.8383720574564479,4668.056390519633,14621.073466646072,1,-141.92814878398048,-33.18959672988255,4326.242449835312,top warm/briny conductive lens,108.73855205409792,-96.92814878398048,11.810403270117448,4326.242449835312,-10294.83101681076,weak/no deep detection
-29.0,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,331.8773601232655,-0.9169322078838358,1099.4026390140548,0.8383720574564479,4668.056390519633,14621.073466646072,3,-39.951736045350984,-37.172800390500754,9492.173285578512,base high-contrast dirty inclusion layer; top high-contrast dirty inclusion layer,2.7789356548502298,5.048263954649016,7.827199609499246,9492.173285578512,-5128.90018106756,ambiguous
-29.0,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,331.8773601232655,-0.9169322078838358,1099.4026390140548,0.8383720574564479,4668.056390519633,14621.073466646072,3,-81.80845282301486,-47.620263769443284,3237.8692252633296,top radiolytic/acid-rich dirty layer,34.18818905357158,-36.80845282301486,-2.6202637694432838,3237.8692252633296,-11383.204241382742,weak/no deep detection
-29.0,complex_dirty_ice,HF_9MHz,9.0,deep sounding,331.8773601232655,-0.9169322078838358,1099.4026390140548,0.8383720574564479,4668.056390519633,14621.073466646072,12,-69.28105116555713,-24.067788733438125,4326.242449835312,top warm/briny conductive lens,45.21326243211901,-24.28105116555713,20.932211266561875,4326.242449835312,-10294.83101681076,weak/no deep detection
-29.0,complex_dirty_ice,VHF_60MHz,60.0,shallow/high-resolution sounding,331.8773601232655,-0.9169322078838358,1099.4026390140548,0.8383720574564479,4668.056390519633,14621.073466646072,12,-157.53641883383335,-36.14414929668066,4326.242449835312,top warm/briny conductive lens,121.39226953715269,-112.53641883383335,8.85585070331934,4326.242449835312,-10294.83101681076,weak/no deep detection
-28.5,clean_ice_control,HF_9MHz,9.0,deep sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,0,-29.589135616711584,-999.0,,none,-969.4108643832884,15.410864383288416,-954.0,14632.4426235159,0.0,clear ocean boundary
-28.5,clean_ice_control,VHF_60MHz,60.0,shallow/high-resolution sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,0,-55.05233356733336,-999.0,,none,-943.9476664326667,-10.052333567333363,-954.0,14632.4426235159,0.0,weak/no deep detection
-28.5,salt_reference,HF_9MHz,9.0,deep sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,2,-32.51886414141477,-41.94640798919706,7316.22131175795,base 1 m hydrated salt layer; top 1 m hydrated salt layer,-9.427543847782296,12.481135858585233,3.0535920108029373,14632.4426235159,0.0,clear ocean boundary
-28.5,salt_reference,VHF_60MHz,60.0,shallow/high-resolution sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,2,-62.61686009072287,-49.38296648354801,7316.22131175795,base 1 m hydrated salt layer; top 1 m hydrated salt layer,13.233893607174856,-17.616860090722867,-4.38296648354801,7316.22131175795,-7316.22131175795,weak/no deep detection
-28.5,mixed_dirty_thin_layers,HF_9MHz,9.0,deep sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,6,-37.12849470045377,-32.0794171384323,9931.96937822886,base stacked dirty thin layer; top stacked dirty thin layer,5.049077562021473,7.871505299546229,12.920582861567702,9931.96937822886,-4700.473245287041,false layer stronger
-28.5,mixed_dirty_thin_layers,VHF_60MHz,60.0,shallow/high-resolution sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,6,-74.51887501560745,-63.39292662316772,9931.96937822886,top stacked dirty thin layer,11.125948392439732,-29.51887501560745,-18.392926623167718,9931.96937822886,-4700.473245287041,weak/no deep detection
-28.5,briny_lens_masking,HF_9MHz,9.0,deep sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,1,-64.34966301467948,-22.828562377606318,4296.472659984875,top warm/briny conductive lens,41.52110063707316,-19.34966301467948,22.171437622393682,4296.472659984875,-10335.969963531026,weak/no deep detection
-28.5,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,1,-144.80362937914424,-33.02402044718591,4296.472659984875,top warm/briny conductive lens,111.77960893195834,-99.80362937914424,11.975979552814088,4296.472659984875,-10335.969963531026,weak/no deep detection
-28.5,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,3,-39.92773004618668,-36.89864666226472,9494.543262076611,base high-contrast dirty inclusion layer; top high-contrast dirty inclusion layer,3.0290833839219644,5.0722699538133185,8.101353337735283,9494.543262076611,-5137.899361439289,false layer stronger
-28.5,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,3,-81.74646959969992,-47.77554389002553,3250.924968078727,top radiolytic/acid-rich dirty layer,33.97092570967439,-36.74646959969992,-2.7755438900255314,3250.924968078727,-11381.517655437174,weak/no deep detection
-28.5,complex_dirty_ice,HF_9MHz,9.0,deep sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,12,-70.34717516212254,-23.95873093910528,4296.472659984875,top warm/briny conductive lens,46.38844422301726,-25.34717516212254,21.04126906089472,4296.472659984875,-10335.969963531026,weak/no deep detection
-28.5,complex_dirty_ice,VHF_60MHz,60.0,shallow/high-resolution sounding,310.24247262167495,-1.065245378781656,1095.4325971248734,0.8585217239812488,4645.540480618124,14632.4426235159,12,-160.28913915629332,-35.94210312524769,4296.472659984875,top warm/briny conductive lens,124.34703603104563,-115.28913915629332,9.05789687475231,4296.472659984875,-10335.969963531026,weak/no deep detection
-28.0,clean_ice_control,HF_9MHz,9.0,deep sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,0,-29.59868498429946,-999.0,,none,-969.4013150157006,15.40131501570054,-954.0,14641.123866777607,0.0,clear ocean boundary
-28.0,clean_ice_control,VHF_60MHz,60.0,shallow/high-resolution sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,0,-55.076989928423146,-999.0,,none,-943.9230100715769,-10.076989928423146,-954.0,14641.123866777607,0.0,weak/no deep detection
-28.0,salt_reference,HF_9MHz,9.0,deep sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,2,-32.53014975765498,-41.952050797328525,7320.5619333888035,base 1 m hydrated salt layer; top 1 m hydrated salt layer,-9.421901039673543,12.469850242345018,3.047949202671475,14641.123866777607,0.0,clear ocean boundary
-28.0,salt_reference,VHF_60MHz,60.0,shallow/high-resolution sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,2,-62.64599942655623,-49.397536151452414,7320.5619333888035,base 1 m hydrated salt layer; top 1 m hydrated salt layer,13.248463275103816,-17.64599942655623,-4.397536151452414,7320.5619333888035,-7320.5619333888035,weak/no deep detection
-28.0,mixed_dirty_thin_layers,HF_9MHz,9.0,deep sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,6,-37.1364710461818,-32.133173710888116,9946.814958082477,base stacked dirty thin layer; top stacked dirty thin layer,5.003297335293688,7.8635289538181965,12.866826289111884,9946.814958082477,-4694.3089086951295,false layer stronger
-28.0,mixed_dirty_thin_layers,VHF_60MHz,60.0,shallow/high-resolution sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,6,-74.5394698517196,-63.457688925530974,9946.814958082477,top stacked dirty thin layer,11.081780926188628,-29.539469851719602,-18.457688925530974,9946.814958082477,-4694.3089086951295,weak/no deep detection
-28.0,briny_lens_masking,HF_9MHz,9.0,deep sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,1,-65.38463168115287,-22.741004526475436,4268.0939692455,top warm/briny conductive lens,42.64362715467743,-20.384631681152868,22.258995473524564,4268.0939692455,-10373.029897532106,weak/no deep detection
-28.0,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,1,-147.47590698520952,-32.86912043554332,4268.0939692455,top warm/briny conductive lens,114.6067865496662,-102.47590698520952,12.130879564456677,4268.0939692455,-10373.029897532106,weak/no deep detection
-28.0,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,3,-39.899962378764315,-36.869485798046114,9495.781984613335,base high-contrast dirty inclusion layer; top high-contrast dirty inclusion layer,3.030476580718201,5.1000376212356855,8.130514201953886,9495.781984613335,-5145.341882164272,false layer stronger
-28.0,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,3,-81.6747737907067,-47.92870012851714,3263.3151285088898,top radiolytic/acid-rich dirty layer,33.74607366218955,-36.674773790706695,-2.928700128517143,3263.3151285088898,-11377.808738268717,weak/no deep detection
-28.0,complex_dirty_ice,HF_9MHz,9.0,deep sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,12,-71.33370000447856,-23.85748303192397,4268.0939692455,top warm/briny conductive lens,47.47621697255459,-26.33370000447856,21.14251696807603,4268.0939692455,-10373.029897532106,weak/no deep detection
-28.0,complex_dirty_ice,VHF_60MHz,60.0,shallow/high-resolution sounding,313.2831784265769,-0.767643676993971,1092.7002069781608,0.8769605290700035,4623.799759710701,14641.123866777607,12,-162.8363353463365,-35.75185554087714,4268.0939692455,top warm/briny conductive lens,127.08447980545938,-117.83633534633651,9.248144459122862,4268.0939692455,-10373.029897532106,weak/no deep detection
-27.5,clean_ice_control,HF_9MHz,9.0,deep sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,0,-29.612091100026444,-999.0,,none,-969.3879088999736,15.387908899973556,-954.0,14653.311244711229,0.0,clear ocean boundary
-27.5,clean_ice_control,VHF_60MHz,60.0,shallow/high-resolution sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,0,-55.111604370388434,-999.0,,none,-943.8883956296115,-10.111604370388434,-954.0,14653.311244711229,0.0,weak/no deep detection
-27.5,salt_reference,HF_9MHz,9.0,deep sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,2,-32.54599334896869,-41.95997259298537,7326.6556223556145,base 1 m hydrated salt layer; top 1 m hydrated salt layer,-9.41397924401668,12.454006651031307,3.0400274070146267,14653.311244711229,0.0,clear ocean boundary
-27.5,salt_reference,VHF_60MHz,60.0,shallow/high-resolution sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,2,-62.6869074034243,-49.41799013988644,7326.6556223556145,base 1 m hydrated salt layer; top 1 m hydrated salt layer,13.268917263537858,-17.6869074034243,-4.417990139886442,7326.6556223556145,-7326.6556223556145,weak/no deep detection
-27.5,mixed_dirty_thin_layers,HF_9MHz,9.0,deep sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,6,-37.148295718423725,-32.20031471326197,9964.946962852417,base stacked dirty thin layer; top stacked dirty thin layer,4.947981005161758,7.851704281576275,12.799685286738033,9964.946962852417,-4688.364281858812,false layer stronger
-27.5,mixed_dirty_thin_layers,VHF_60MHz,60.0,shallow/high-resolution sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,6,-74.5700010241645,-63.537253979864225,9964.946962852417,top stacked dirty thin layer,11.032747044300272,-29.570001024164497,-18.537253979864225,9964.946962852417,-4688.364281858812,weak/no deep detection
-27.5,briny_lens_masking,HF_9MHz,9.0,deep sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,1,-66.33791630376099,-22.660983724540102,4241.2096778791465,top warm/briny conductive lens,43.67693257922089,-21.33791630376099,22.339016275459898,4241.2096778791465,-10412.101566832083,weak/no deep detection
-27.5,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,1,-149.9372772969141,-32.72530365792104,4241.2096778791465,top warm/briny conductive lens,117.21197363899304,-104.93727729691409,12.274696342078961,4241.2096778791465,-10412.101566832083,weak/no deep detection
-27.5,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,3,-39.8790340245814,-37.08284747344461,9499.995248576284,base high-contrast dirty inclusion layer; top high-contrast dirty inclusion layer,2.796186551136792,5.120965975418599,7.917152526555391,9499.995248576284,-5153.315996134945,ambiguous
-27.5,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,3,-81.62073701256405,-48.08542031309122,3276.377919979733,top radiolytic/acid-rich dirty layer,33.53531669947283,-36.62073701256405,-3.0854203130912197,3276.377919979733,-11376.933324731495,weak/no deep detection
-27.5,complex_dirty_ice,HF_9MHz,9.0,deep sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,12,-72.23898817337782,-23.764240812272103,4241.2096778791465,top warm/briny conductive lens,48.47474736110571,-27.23898817337782,21.235759187727897,4241.2096778791465,-10412.101566832083,weak/no deep detection
-27.5,complex_dirty_ice,VHF_60MHz,60.0,shallow/high-resolution sounding,296.8437612590685,-1.3714511106024931,1089.349444497371,0.8935586602003637,4602.890795551278,14653.311244711229,12,-165.17377934744675,-35.573901209501926,4241.2096778791465,top warm/briny conductive lens,129.5998781379448,-120.17377934744675,9.426098790498074,4241.2096778791465,-10412.101566832083,weak/no deep detection
-27.0,clean_ice_control,HF_9MHz,9.0,deep sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,0,-29.624988943203835,-999.0,,none,-969.3750110567962,15.375011056796165,-954.0,14665.036556690677,0.0,clear ocean boundary
-27.0,clean_ice_control,VHF_60MHz,60.0,shallow/high-resolution sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,0,-55.144906458273795,-999.0,,none,-943.8550935417262,-10.144906458273795,-954.0,14665.036556690677,0.0,weak/no deep detection
-27.0,salt_reference,HF_9MHz,9.0,deep sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,2,-32.56123625454197,-41.96759404578337,7332.518278345338,base 1 m hydrated salt layer; top 1 m hydrated salt layer,-9.406357791241405,12.438763745458033,3.032405954216628,14665.036556690677,0.0,clear ocean boundary
-27.0,salt_reference,VHF_60MHz,60.0,shallow/high-resolution sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,2,-62.72626441637972,-49.43766864636416,7332.518278345338,base 1 m hydrated salt layer; top 1 m hydrated salt layer,13.288595770015561,-17.72626441637972,-4.437668646364159,7332.518278345338,-7332.518278345338,weak/no deep detection
-27.0,mixed_dirty_thin_layers,HF_9MHz,9.0,deep sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,6,-37.15803916654275,-32.27613162599639,9983.493110849378,base stacked dirty thin layer; top stacked dirty thin layer,4.881907540546358,7.84196083345725,12.723868374003608,9983.493110849378,-4681.543445841298,false layer stronger
-27.0,mixed_dirty_thin_layers,VHF_60MHz,60.0,shallow/high-resolution sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,6,-74.5951584990309,-63.62049630053064,9983.493110849378,top stacked dirty thin layer,10.974662198500262,-29.5951584990309,-18.62049630053064,9983.493110849378,-4681.543445841298,weak/no deep detection
-27.0,briny_lens_masking,HF_9MHz,9.0,deep sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,1,-67.1919960218949,-22.58864665354508,4215.9157320374725,top warm/briny conductive lens,44.60334936834981,-22.191996021894894,22.41135334645492,4215.9157320374725,-10449.120824653204,weak/no deep detection
-27.0,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,1,-152.14250164669153,-32.592944474683854,4215.9157320374725,top warm/briny conductive lens,119.54955717200767,-107.14250164669153,12.407055525316146,4215.9157320374725,-10449.120824653204,weak/no deep detection
-27.0,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,3,-39.85826203593959,-36.482463198939996,6113.564045266294,base dust/organic mixed dirty layer; top dust/organic mixed dirty layer,3.375798836999593,5.141737964060411,8.517536801060004,6113.564045266294,-8551.472511424383,clear ocean boundary
-27.0,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,3,-81.56710396851248,-48.24157877197325,3289.21609171966,top radiolytic/acid-rich dirty layer,33.32552519653923,-36.567103968512484,-3.241578771973252,3289.21609171966,-11375.820464971017,weak/no deep detection
-27.0,complex_dirty_ice,HF_9MHz,9.0,deep sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,12,-73.04482784019513,-23.679181900139344,4215.9157320374725,top warm/briny conductive lens,49.365645940055785,-28.044827840195126,21.320818099860656,4215.9157320374725,-10449.120824653204,weak/no deep detection
-27.0,complex_dirty_ice,VHF_60MHz,60.0,shallow/high-resolution sounding,289.34226854097847,-0.3600409529531116,1086.429301032078,0.9081976077480743,4582.86687082678,14665.036556690677,12,-167.25444842031132,-35.40869437369171,4215.9157320374725,top warm/briny conductive lens,131.84575404661962,-122.25444842031132,9.59130562630829,4215.9157320374725,-10449.120824653204,weak/no deep detection
-26.5,clean_ice_control,HF_9MHz,9.0,deep sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,0,-29.63742142179134,-999.0,,none,-969.3625785782086,15.362578578208659,-954.0,14676.338809952047,0.0,clear ocean boundary
-26.5,clean_ice_control,VHF_60MHz,60.0,shallow/high-resolution sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,0,-55.17700697995478,-999.0,,none,-943.8229930200453,-10.177006979954783,-954.0,14676.338809952047,0.0,weak/no deep detection
-26.5,salt_reference,HF_9MHz,9.0,deep sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,2,-32.57592918378175,-41.974940510403265,7338.1694049760235,base 1 m hydrated salt layer; top 1 m hydrated salt layer,-9.399011326621512,12.424070816218247,3.0250594895967353,14676.338809952047,0.0,clear ocean boundary
-26.5,salt_reference,VHF_60MHz,60.0,shallow/high-resolution sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,2,-62.764201396548174,-49.45663713644839,7338.1694049760235,base 1 m hydrated salt layer; top 1 m hydrated salt layer,13.307564260099781,-17.764201396548174,-4.456637136448393,7338.1694049760235,-7338.1694049760235,weak/no deep detection
-26.5,mixed_dirty_thin_layers,HF_9MHz,9.0,deep sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,6,-37.165787404270674,-32.3601659496852,10002.4650986827,base stacked dirty thin layer; top stacked dirty thin layer,4.805621454585477,7.834212595729326,12.639834050314803,10002.4650986827,-4673.873711269347,false layer stronger
-26.5,mixed_dirty_thin_layers,VHF_60MHz,60.0,shallow/high-resolution sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,6,-74.61516436281937,-63.70745959463436,10002.4650986827,top stacked dirty thin layer,10.907704768185013,-29.61516436281937,-18.707459594634358,10002.4650986827,-4673.873711269347,weak/no deep detection
-26.5,briny_lens_masking,HF_9MHz,9.0,deep sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,1,-67.93631406169244,-22.52412478475536,4192.299842639634,top warm/briny conductive lens,45.412189276937085,-22.936314061692443,22.47587521524464,4192.299842639634,-10484.038967312412,weak/no deep detection
-26.5,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,1,-154.06432256163663,-32.47238249364719,4192.299842639634,top warm/briny conductive lens,121.59194006798944,-109.06432256163663,12.527617506352811,4192.299842639634,-10484.038967312412,weak/no deep detection
-26.5,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,3,-39.83776778912852,-34.367473020277075,6110.957043679295,base dust/organic mixed dirty layer; top dust/organic mixed dirty layer,5.470294768851446,5.16223221087148,10.632526979722925,6110.957043679295,-8565.381766272752,clear ocean boundary
-26.5,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,3,-81.51418805078427,-48.396920211638495,3301.814265877727,top radiolytic/acid-rich dirty layer,33.117267839145775,-36.51418805078427,-3.396920211638495,3301.814265877727,-11374.52454407432,weak/no deep detection
-26.5,complex_dirty_ice,HF_9MHz,9.0,deep sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,12,-73.7407676681282,-23.602465535970683,4192.299842639634,top warm/briny conductive lens,50.13830213215752,-28.7407676681282,21.397534464029317,4192.299842639634,-10484.038967312412,weak/no deep detection
-26.5,complex_dirty_ice,VHF_60MHz,60.0,shallow/high-resolution sounding,290.55977847508683,-1.0082293731231382,1083.8477594852473,0.9207715727628553,4563.7776088342625,14676.338809952047,12,-169.0513573293428,-35.25664634097635,4192.299842639634,top warm/briny conductive lens,133.79471098836646,-124.0513573293428,9.743353659023647,4192.299842639634,-10484.038967312412,weak/no deep detection
-26.0,clean_ice_control,HF_9MHz,9.0,deep sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,0,-29.65382344550692,-999.0,,none,-969.3461765544931,15.34617655449308,-954.0,14691.249740602572,0.0,clear ocean boundary
-26.0,clean_ice_control,VHF_60MHz,60.0,shallow/high-resolution sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,0,-55.21935682308448,-999.0,,none,-943.7806431769155,-10.219356823084482,-954.0,14691.249740602572,0.0,weak/no deep detection
-26.0,salt_reference,HF_9MHz,9.0,deep sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,2,-32.595313393627436,-41.98463261531475,7345.624870301286,base 1 m hydrated salt layer; top 1 m hydrated salt layer,-9.389319221687316,12.404686606372564,3.0153673846852485,14691.249740602572,0.0,clear ocean boundary
-26.0,salt_reference,VHF_60MHz,60.0,shallow/high-resolution sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,2,-62.81425121115599,-49.48166204374001,7345.624870301286,base 1 m hydrated salt layer; top 1 m hydrated salt layer,13.332589167415982,-17.81425121115599,-4.481662043740009,7345.624870301286,-7345.624870301286,weak/no deep detection
-26.0,mixed_dirty_thin_layers,HF_9MHz,9.0,deep sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,6,-37.17762011402749,-32.4562093498327,10024.748202969151,base stacked dirty thin layer; top stacked dirty thin layer,4.721410764194793,7.822379885972509,12.543790650167303,10024.748202969151,-4666.501537633421,false layer stronger
-26.0,mixed_dirty_thin_layers,VHF_60MHz,60.0,shallow/high-resolution sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,6,-74.6457162880385,-63.8093164054405,10024.748202969151,top stacked dirty thin layer,10.836399882598002,-29.6457162880385,-18.809316405440498,10024.748202969151,-4666.501537633421,weak/no deep detection
-26.0,briny_lens_masking,HF_9MHz,9.0,deep sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,1,-68.56748897674788,-22.467534261550238,4170.440686195721,top warm/briny conductive lens,46.09995471519764,-23.56748897674788,22.532465738449762,4170.440686195721,-10520.809054406851,weak/no deep detection
-26.0,briny_lens_masking,VHF_60MHz,60.0,shallow/high-resolution sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,1,-155.69400918467235,-32.36392055623851,4170.440686195721,top warm/briny conductive lens,123.33008862843384,-110.69400918467235,12.636079443761489,4170.440686195721,-10520.809054406851,weak/no deep detection
-26.0,non_salt_impurity_mix,HF_9MHz,9.0,deep sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,3,-39.82445259843368,-33.60116309659751,6109.989716382949,base dust/organic mixed dirty layer; top dust/organic mixed dirty layer,6.22328950183617,5.17554740156632,11.39883690340249,6109.989716382949,-8581.260024219624,clear ocean boundary
-26.0,non_salt_impurity_mix,VHF_60MHz,60.0,shallow/high-resolution sounding,271.74352983421755,-1.079153407712656,1080.3782090598897,0.9311887396574456,4545.668632472401,14691.249740602572,3,-81.47980837624247,-48.55504671221617,3315.0358081039967,top radiolytic/acid-rich dirty layer,32.924761664026306,-36.479808376242474,-3.5550467122161677,3315.0358081039967,-11376.213932498576,weak/no deep detection
